CONT_ID,CONT_NAME,
"45353","TURNER"
"45354","WEAVER"
"45355","MADDUX"
"45356","CRUTCHFIELD"
"45357","COLLINS"
"45358","ASKINS"
"45359","COOPER"
"45360","WALKE"
"45361","BOYD"
"45362","COVEY"
"45363","OSTRANDER"
"45364","MUSTANG EDUCATION ASSOCIATION"
"45365","HILLIARD"
"45366","PLEASANT GROVE PUBLIC SCHOOLS"
"45367","STEELE"
"45368","GUYMON DAILY HERALD (LEPARD)"
"45369","ARVEST BANK SERVICE FEE"
"45370","LERBLANCE"
"45371","MISACO"
"45372","FOREST RIDGE GOLF"
"45373","ROBB TAYLOR"
"46092","UNITED STATES POST OFFICE"
"46093","ABUELOS"
"46094","DEL RIO"
"46095","DUTCH PANTRY"
"46096","CRUTCHFIELD FOR SENATE 2006"
"46097","DOUG COX FOR STATE REP"
"46098","FRIENDS OF SUSAN PADDACK 2004"
"46099","FRIENDS OF MARY EASLEY STATE SENATE"
"46100","EDMONDSON FOR ATTORNEY GENERAL - 200"
"46101","K & B GRAPHICS"
"46102","OK STATE MEDICAL ASSN."
"46103","MASON ENTERPRISES"
"46104","JIM WILSON FOR SENATE 2004"
"46105","FRIENDS OF MIKE WILKERSON FOR SENATE 2004"
"46106","LERBLANCE FOR SENATE CAMPAIGN 2003"
"46107","C-PAC"
"46108","NETTIE ANN'S BAKERY"
"46109","MAZZIO'S"
"46110","MCLOUD CHAMBER"
"46111","ATWOODS"
"46112","BIG LOTS"
"46113","COUNTYWIDE NEWS"
"46114","KIRC"
"46115","ST. GREGORY'S"
"46116","PRAIRIE WIND STUDIOS"
"46117","ARROW CAFE"
"46118","KEOK RADIO STATION"
"46119","TAHLEQUAH LUMBER"
"46120","TORBETT PRINTING"
"46121","TULSA MACHINE, INC."
"46122","HENRYETTA FOP LODGE"
"46123","MORRIS POSTMASTER"
"46124","HASKELL NEWS"
"46125","KOKL RADIO STATION"
"46126","OKMULGEE DAILY TIMES"
"46127","LEE TURNER"
"46128","STIGLER CHAMBER OF COMMERCE"
"46129","BOYNTON FIRE DEPARTMENT"
"46130","EUFAULA SCREEN PRINTS"
"46131","SHARPS"
"46132","PBW"
"46133","MR. PRINTER"
"46134","TRIPLET CEMETARY FUND"
"46135","DONAHUE PRINTING"
"46136","EZ TEES & CAPS"
"46137","WEBBERS FALLS CHAMBER OF COMMERCE"
"46138","PORUM FIRE DEPT."
"46139","MIDFIRST BANK"
"46140","COMANCHE COUNTY CHRONICLE"
"46141","RUSH SPRINGS GAZETTE"
"46142","ANADARKO DAILY NEWS"
"46143","BANK OF THE WICHITAS"
"46144","SETTLES STUDIO"
"46145","CHICKASHA STAR"
"46146","TROPHIES N THINGS"
"46147","APACHE NEWS"
"46148","FLETCHER HAROLD"
"46149","BRICKTOWN CENTRAL"
"46150","SHERMAN WILLIAMS"
"46151","WOOD-N-STUFF"
"46152","ROBIN ANDREW"
"46153","H.L. MANDEVILLE"
"46154","KLEIN'S CATERING SERVICES"
"46155","WAYNE PETTIGREW"
"46156","KEVIN COLVEY"
"46157","OK REPUBLICAN SENATORIAL COMMITTEE"
"46158","REP. BILL CASE CAMPAIGN"
"46159","SENATOR HELTON"
"46160","COVEY 2004"
"46161","JERRY SHOEMAKE"
"46162","FRIENDS OF DALE DEWITT"
"46163","FRIENDS OF DON ARMES 2004"
"46164","2004 FRIENDS TO ELECT CHARLIE WIELAND"
"46165","JAMES COVEY"
"46166","TAD BALKMAN FOR HOUSE OF REP DIST 45 2004"
"46167","JOE DORMAN FOR STATE REP REELECTION COMMITTEE 2004"
"46168","LINDA SHAW"
"46169","MID DEL 100"
"46170","OK CHAMBER"
"46171","POOL GOODYEAR"
"46172","HELEN COLE"
"46173","PAUL GOODYEAR"
"46174","FCRW"
"46175","JIM REYNOLDS"
"46176","MID DEL REPUBLICAN"
"46177","HEIDI BRANDES"
"46178","REPUB CAUCUS"
"46179","MISS DEL CITY"
"46180","SEARS MASTERCARD"
"46181","ALPH PETERSON"
"46182","PRINT IMAGING"
"46183","CASH"
"46184","BANK OF THE LAKES"
"46185","EVA JO SPARKS CFE"
"46186","PHILLIP BEAUDETTE"
"46187","LINDA MURPHY"
"46188","OOLOGAH CHAMBER OF COMMERCE"
"46189","PROGRESSIVE ALLIANCE"
"46190","JILL SMITH"
"46191","LEE SLATER"
"46192","OKLAHOMA PRESS SERVICES INC"
"46193","GEARY STAR"
"46194","JOHN WYLIE"
"46195","GREEN COUNTRY BUSINESS"
"46196","OOLOGAH LAKE LEADER"
"46197","CLINTON CHAMBER OF COMMERCE"
"46198","MARK RESTARUANT"
"46199","OK. BANK & TRUST"
"46200","CLIFF BRANAN CAMPAIGN"
"46201","DEBBE LEFTWICH CAMPAIGN"
"46202","FRIENDS OF SCOTT PRUITT"
"46203","CITIZENS FOR D A BILL LAFORTUNE"
"46204","FAITH WYLIE"
"46205","EDMONDSON FOR ATTORNEY GENERAL - 2006"
"46206","VIOLET KIRKENDALL, CPA"
"46207","INTERNAL REVENUE SERVICE"
"46208","COMMITTEE TO ELECT TYLER  2002"
"46209","STONES' PHONES"
"46210","DLB BROADCASTING CORP."
"46211","REECE KEPLER"
"46212","THE SIGN CENTER"
"46213","MATT WAGERER"
"46214","JOHN HORN"
"46215","BOJAN MURANOVIC"
"46216","WAL-MART DEPARTMENT STORE"
"46217","B&B PIPE"
"46218","4G SERVICE & SUPPLY"
"46219","WORKMAN'S DEPARTMENT STORE"
"46220","BLAKE BURNS"
"46221","RON DANIELS"
"46222","GV GOLAGER"
"46223","QUALITY DATA PRODUCTS"
"46224","GREEN COUNTRY CINEMAS"
"46225","FIRST STATE BANK"
"46226","TRIPLE T'S"
"46227","4IMPRINT"
"46228","THE LUNCH BOX"
"46229","YAHOO SMALL BUSINESS"
"46230","DAN GIDDENS FOR SENATE SEAT 37 - 2004"
"46231","MICK CORNETT FOR MAYOR"
"46232","PRO OK PAC"
"46233","FRIENDS OF JOHN SMALIGO 2004"
"46234","FRIENDS OF RANDY BROGDON - 2006"
"46235","PANDA HOUSE"
"46236","BAGS INC"
"46237","EDMOND SUN"
"46238","SIGNS INC."
"46239","MATRIX"
"46240","OKLAHOMA REPUBLICAN PARTY"
"46241","KENDRICK-DIST8 2004"
"46242","CITADEL COMMUNICATION"
"46243","KTOK"
"46244","FREDERIC K ARTS COUNCIL"
"46245","DONATION"
"46246","THE EXPRESS NEWSPAPER"
"46247","AVEST BANK"
"46248","OK ELECTION BOARD"
"46249","PRINTING CENTER INC"
"46250","BRAUM'S"
"46251","HOME DEPOT"
"46252","CIMTEL CABLE, INC."
"46253","MANNFORD ACTIVITY CENTER"
"46254","MANNFORD AREA CHAMBER OF COMMERCE"
"46255","HARMONY WOODRUFF, INC."
"46256","OFRW"
"46257","KRAFT PRINTING"
"46258","BUSY BEE"
"46259","WAYLAND SMALLEY FOR CONGRESS"
"46261","SISCO FOODS"
"46262","GARY GORE"
"46264","AMERICAN PRINTING"
"46265","HEAVENER LEDGER"
"46266","SPIRO GRAPHIC"
"46267","WAYNE ENTERPRISES"
"46268","CAMERON SUMMER LEAGUE"
"46269","SOUTHERN SUPPLY COMPANY"
"46272","MATT WEBB"
"46273","POTEAU DAILY NEWS"
"46274","CRUSHERS SOFTBALL"
"46275","GREEN COUNTRY TROPHY"
"46276","MAZZIO'S PIZZA"
"46278","KTCS"
"46279","CHILI'S"
"46280","APPLEBEE'S"
"46281","DONUT PALACE"
"46282","J-SACS"
"46283","TOTE-A-POKE"
"46284","BRIAN SPANGLER"
"46285","LEFLORE COUNTY DEMOCRATIC PARTY"
"46286","SPIRO HS CHEERLEADERS"
"46287","REICHERT FIRE DEPARTMENT"
"46288","POTEAU BIG DOGS"
"46290","COMMITTEE TO ELECT JOHN CAREY"
"46291","COMMITTEE TO ELECT SUSAN WINCHESTER"
"46292","COMMITTE TO ELECT TODD HIETT"
"46293","COMMITTEE TO ELECT JAMES COVEY"
"46294","COMMITTEE TO ELECT DANNY MORGAN"
"46295","COMMITTEE TO ELECT BILL NATIONS"
"46296","COMMITTEE TO ELECT TODD HIETT"
"46301","ROBERT POSAR"
"46302","WASHITA CO ENTERPRISE"
"46303","HEARTLAND CHECKS"
"46304","OK STATE ETHICS COMMISSION"
"46305","AMBER YEARWOOD"
"46306","1ST PLACE PRINTING"
"46307","THIRD DAY COMMUNICATIONS"
"46308","COUNTRY CONNECTION"
"46309","HOBART DEMOCRAT"
"46310","THE MOUNTAIN VIEW NEWS"
"46311","SENTINEL LEADER"
"46312","CORDELL BEACON"
"46313","JULIE NORTH"
"46314","EL RENO TRIBUNE"
"46315","GRAF X 101"
"46316","MAIL BOXES ETC"
"46317","BAKER SIGNS"
"46318","SIGN SHOP"
"46319","PEOPLE'S NATIONAL BANK"
"46320","SPRING HILL STORE"
"46321","GRANNY'S FRIED CHICKEN STORE"
"46322","LAKE EUFAULA PUBLISHING"
"46323","ABUELITA'S"
"46324","VAN'S PIG STAND"
"46325","SUBWAY"
"46326","KEVIN SEWELL"
"46327","FASTENALL"
"46328","MCDONALD'S RESTAURANT"
"46329","VARIOUS TAVEL AND AUTO"
"46330","DUFFY'S"
"46331","JOHNNIE'S"
"46332","WAHL'S"
"46333","HILAND FOODMART"
"46334","ELECTIONS BOARD"
"46335","TRAVEL EXP OF CANDIDATE (MISC DATES)"
"46336","PREMIERE CONFERENCING"
"46337","INTUIT"
"46338","KRIS STEELE FOR STATE REPRESENTATIVE"
"46339","FRIENDS OF DON ARMES"
"46340","JOE DORMAN FOR STATE REPRESENTATIVE"
"46341","LAMB FOR STATE SENATE"
"45374","MIKE MASS FOR HOUSE"
"45375","NEA FUND FOR CHILDREN AND PUBLIC ED."
"45376","RON PETERS"
"45377","JIM WILSON FOR SENATE"
"45378","CONSUMER FINANCE PAC (C-PAC)"
"45379","KIRK HUMPHREYS FOR MAYOR"
"45380","SCOTT NEWTON FOR ATTORNEY GENERAL"
"45381","JOHN ENGLISH STATE REPRESENTATIVE"
"45382","CHECKS UNLIMITED"
"45383","DELUXE CHECKS"
"45384","A.H. STRATEGIES"
"45385","SELECT SELF STORAGE"
"45386","SOONER PRINTING, INC."
"45387","BIXBY CHAMBER OF COMMERCE"
"45388","CINGULAR WIRELESS"
"45389","OTA"
"45390","HOLMAN MINI STORAGE, INC."
"45391","SCOTT PRUITT"
"45392","SUBWAY SANDWICHES"
"45393","NATALIE RICHARDSON CONSULTING"
"45394","ENTERPRISE RESOURCE GROUP, INC."
"45395","CENTRAL PRINTING"
"45396","OKLAHOMA STATE SENATE"
"45397","WORLD TRAVEL"
"45398","SECURITY BANK"
"45399","TULSA COUNTY REPUBLICAN MEN'S CLUB"
"45400","COWETA CHAMBER OF COMMERCE"
"45401","BROKEN ARROW CHAMBER OF COMMERCE"
"45402","BROKEN ARROW LEDGER"
"45403","GORE"
"45404","PATRICIA S. GATES, CPA"
"45405","MAIL BOXES, ETC."
"45406","ST. LOUIS BREAD COMPANY"
"45407","ALICE LIOTTA"
"45408","SHERATON TULSA HOTEL"
"45409","A.L.E.C."
"45410","DISNEY POLYNESIAN RESORT"
"45411","STATE ELECTION BOARD"
"45412","NATIONAL RIFLE ASSOCIATION"
"45413","UNIVERSITY OF OKLAHOMA"
"45414","WESTERN PRINTING COMPANY"
"45415","ZIEGLER'S"
"45416","LEADERSHIP OKLAHOMA"
"45417","RENAISSANCE HOTEL"
"45418","SPRINT"
"45419","LAURIE GORE"
"45420","NRA"
"45421","JOHN TREBILCOCK FOR STATE REP"
"45422","COMMITTEE TO ELECT JAMES WILLIAMSON"
"45423","JIM REYNOLDS FOR SENATE COMMITTEE 2000"
"45424","BONNY FOR REP 2002"
"45425","BARTLESVILLE PRINT SHOP"
"45426","PRINTING CENTER, INC"
"45427","U. S. POSTAL SERVICE"
"45428","RECOGNITION PLACE"
"45429","AMA"
"406363","Miscellaneous"
"406365","Eckhoff"
"406366","LOVE'S"
"406368","SHELL OIL"
"406369","MURPHY"
"406370","Pauls Valley Main Street"
"406371","Maysville Ag Boosters"
"406373","MOSS FFA"
"406374","New Leadership"
"406378","WETUMKA FFA LIVESTOCK SHOW"
"406379","PAULS VALLEY LIVESTOCK SHOW"
"406380","BancFirst"
"406384","JD Beller & Co, PLLC"
"406385","OK Federation Of Democratic Women"
"406390","Pioneer Tech Foundation"
"406394","RCB Bank/Harland"
"406401","BOULDER LLC"
"406416","Greg Mashburn"
"406475","THE REPORTER PUBLICATION COMPANY"
"406476","Adair Area Chamber Of Commerce"
"406477","Pryor Academic Excellence Foundation Prog"
"406479","Snyder Printing"
"406480","UNITED TRANSPORT WORKERS UNION"
"406482","LEADERSHIP ROGERS COUNTY"
"406491","Total Expenditures $50 Or Less"
"406523","Chase Bank"
"406526","Karen Derrick"
"406545","Internal Revenue Service"
"406550","GUESTROOM RECORDS"
"406551","NEW WORLD LATIN CAFE"
"406552","CHEEVER'S RESTAURANT"
"406553","7-eleven"
"406555","VZD'S RESTAURANT"
"406570","OKRCRC"
"406575","Merritt's Bakery"
"406577","Purcell Postmaster"
"406578","Joyce's Catering"
"406579","Blanchard Chamber Of Commerce"
"406591","Rachel Morse"
"406592","Betty Lou's Flowers"
"406594","BancFirst"
"406614","SHAWNEE CTV"
"406618","Harrah Lions Club"
"45473","REBECCA HAMILTON 2002"
"45474","DAISY FOR SENATE #24  2002"
"45475","JOHN TREBILCOCK FOR STATE HOUSE 2002"
"45476","FIRST BAPTIST CHURCH"
"45477","LEESA STANLEY"
"45478","MANNIX BARNES"
"45479","4-H SUPPLY STORE"
"45480","OSU EXTENSION CENTER"
"45481","R & R TROPHY"
"45482","AUSTIN BROWN"
"45483","AMERICAN CANCER SOCIETY"
"45484","OU ATHELETIC DEPARTMENT"
"45485","CHRISTIAN CHILDRENS FUNS"
"45486","FLOWER BASKET"
"45487","MADILL WRESTLING"
"45488","FRED STANLEY"
"45489","BOY SCOUTS OF AMERICA"
"45490","ELISHA MINISTRIES"
"45491","OU ATHLETIC DEPARTMENT"
"45492","JAY PAUL GUMM"
"45493","OKLAHOMANS FOR DENISE BODE, CORP COM"
"45494","FRIENDS OF KENNETH CORN 2002"
"45495","FRIENDS OF JAY PAUL GUMM  2002"
"45496","FRIENDS OF CHARLIE LASTER"
"45497","DAVID MYERS FOR STATE SENATE DIST 20  2002"
"45498","COATES FOR STATE SENATE 2002"
"45499","RANDALL BROGDON FOR STATE SENATE 2002"
"45500","OKLAHOMANS FOR CLIFF BRANAN  2002"
"45501","CLIFFORD A. ALDRIDGE  2002"
"45502","DALE WELLS FOR STATE REPRESENTATIV"
"45503","FRIENDS OF DON ARMES 2002"
"45504","COMMITTEE TO ELECT GUS BLACKWELL"
"45505","FRIENDS OF MIKE REYNOLDS  2002"
"45506","NATIONS FOR STATE HOUSE"
"45507","DR DWAIN DOYLE FOR SENATE 2003"
"45508","BANK ONE"
"45509","HOUSE DEM PAC"
"45510","STILLWATER NATIONAL BANK"
"45511","SWEEDEN FOR HOUSE"
"45512","HOPPER SMITH FOR HOUSE"
"45513","HOUSE REPUBLICAN COMMITTEE"
"45514","MIKE MORGAN FOR SENATE"
"45515","KEVIN CALVEY FOR HOUSE"
"45516","DENNIS ADKINS FOR HOUSE"
"45517","PAYMENTECH"
"45518","2004 FRIENDS FOR JARI"
"406619","Tecumseh Academic Booster"
"45520","JEFF RABON CAMPAIGN 2004"
"45521","MIKE MORGAN SENATE FUND 2004"
"406650","OKLAHOMA ETHICS COMMISSION"
"406672","KIMBERLY NUGYEN"
"406701","Mingo Valley Homeowner's Association"
"406702","Sooner Legend Inn"
"406703","Collins Printing"
"406706","USPS"
"406707","Special Olympics Run"
"406718","Fundraising"
"406721","Food And Shelter For Friends"
"406722","Patricia Cox"
"45532","CMA STRATEGIES INC."
"45533","ARNELLA HENDRICKS"
"45534","KRIS STEELE FOR SD-17"
"45535","MERCURY PRESS"
"45536","EDMOND PRINTING"
"45537","WARDELL ENTRERPRISES"
"45538","BENNETT'S DEAL AND LABEL"
"45539","DAVIS NEWS"
"45540","WYNNEWOOD GAZETTE"
"45541","CHICKASAW TELEPHONE COMPANY"
"45542","STRATFORD STAR"
"45543","KATIE COMMUNITY ASSOCIATION"
"45544","SNAK SHAK"
"45545","SULPHUR TIMES DEMOCRAT"
"45546","OKLA DEMOCRATIC PARTY"
"45547","JEFF RABON FOR STATE SENATE"
"45548","ABE DEUTSCHENDORF   2004"
"45549","FRIENDS OF DALE DEWITT 2002"
"45550","REPUB STATE HOUSE COMMITTEE"
"45551","EDMONDSON FOR ATTORNEY GENERAL 2002"
"45552","COMMITTEE TO ELECT JEFF MCMAHAN"
"45553","RICHARD LEBLANCE FOR STATE SENATE"
"45554","ARVEST BANK, SHAWNEE"
"45555","SNYDERS PRINTING INC."
"45556","ARVEST BANK"
"45557","DANIELA NEWVILLE"
"45558","AMERICAN HOSPITAL ASSOCIATION PAC"
"45559","L.L. JAMES TYPE & DESIGN/PRINTING"
"45560","QUIK PRINT"
"45561","SHIKO ENTERPRISES"
"45562","CLARKE AMERICAN CHECKS"
"45563","PHOTOGRAPHS AND MEMORIES"
"45564","PIONEER PRINTING"
"45565","DAYS INN MOTEL"
"45566","GERALD DYER"
"45567","CLARKE AMERICAN CHECK ORDER"
"45568","MCNALLY PRINTING"
"45569","FIRST NATIONAL BANK - SULPHUR BRANCH"
"45570","ROTARY"
"45571","SOUTH OKC CHAMBER"
"45572","OK COUNTY PAPER"
"45573","WOLF MAILING & MARKETING"
"45574","OGDEN FOR SENATE 2004"
"45575","KINKO'S"
"45576","OK HOUS PAC"
"45577","COLLINS QUALITY PRINTING"
"45578","ANGEL BEAR"
"45579","LAKE MURRAY STATE LODGE"
"45580","TARGET"
"45581","OK STATE SENATE REPUBLICAN CAUCUS"
"45582","AM COUNCIL OF YOUNG POLITICAL LEADER"
"45583","OK BASEBALL CLUB, LLC"
"406736","Ethics Commission"
"406738","Oklahoma Municipal Contractors Association"
"406742","Friends Of Larry"
"406791","OKLAHOMA YOUTH EXPO"
"406796","OK HOUSE PAC"
"406802","ALLTEL"
"406803","COX COMMUNCATIONS"
"406837","Kiwanis Club Of Ardmore"
"406845","Pregnancy Resource Center"
"406851","TAH COUNTY TIMES"
"406899","US Postal"
"406910","Aunt Pittypat's Catering"
"406913","DM Mailing Service, Inc"
"406936","Colcord Senior Citizens"
"406991","Speaker & Mrs. Chris Benge"
"45601","COCA-COLA"
"45602","SHASTA"
"45603","SEARS"
"406992","STRATEGY GROUP FOR MEDIA, INC."
"407002","OCPA"
"407014","Beth Frost"
"45608","DEBBIE LEFTWICH FOR SENATE-2003"
"45609","AMPAC"
"45610","AUTHORIZE.NET"
"45611","FAST SIGNS"
"45612","FIRST BANK & TRUST CO."
"45613","TULSA TEACHERS CREDIT UNION"
"45614","HARLAND CHECK"
"45615","FRANKLIN GRAPHICS"
"45616","OKLAHOMA STATE ELECTION BOARD"
"45617","BOYES, STEPHEN P."
"45618","DICKSON, STEVEN L."
"45619","FOP CREDIT UNION"
"45620","BAKER, TOM"
"45621","MEDLOCK, CHRIS"
"45622","PHILLIPS, ANDY"
"45623","SNYDER'S PRINTING, INC"
"45624","SNYDER'S PRINTING, INC."
"45625","MR. BILL SIGN DESIGN & GRAPHICS"
"45626","BODY BILLBOARDS"
"45627","POSTMASTER"
"45628","WOODWARD NEWS"
"45629","COMMITTEE TO REELECT FRED PERRY 2004"
"45630","FRIENDS OF CHARLIE LASTER 2003"
"45631","FRIENDS OF MARY EASLEY STATE SENATE DIST 18 - 2004"
"45632","REPUBLICAN CAUCUS"
"45633","TULSA COUNTY REPUBLICAN PARTY"
"45634","THAD BALKMAN FOR STATE REP."
"45635","CHRIS BENGE FOR STATE REP."
"45636","DAVID BRADDOCK CAMPAIGN FUND"
"45637","LANCE CARGILL FOR THE HOUSE"
"45638","COMMITTEE TO ELECT BILL CASE"
"45639","JAMES COVEY CAMPAIGN FUND"
"45640","DALE DEWITT FOR STATE REP."
"45641","JOE DORMAN CAMPAIGN FUND"
"45642","FRIENDS OF MARY EASLEY"
"45643","REBECCA HAMILTON CAMPAIGN 2004"
"45644","TAD JONES FOR LEGISLATURE"
"45645","ROY MCCLAIN CAMPAIGN FUND"
"45646","JUDY MCINTYRE FOR SENATE"
"45647","DOUG MILLER FOR STATE REP."
