DEPOS_ID,FULL_NAME,STREET,CITY,STATE,ZIP,REP_NUM,
"3956","Citibank, NA","220 Westchester Avenue","White Plains","NY","10604","48228"
"3958","Frost Bank","PO Box 2127","Austin ","TX","78768","48230"
"3963","Chevron Federal Credit Union","P.O. Box  2069","Oakland","CA","94604","48235"
"3964","Republic Bank Of Norman","PO Box 5369","Norman","OK","73070","48236"
"3965","Frist Bank & Trust","401 N 7th St","Perry","OK","","48238"
"3966","BancFirst","Main & Broadway","Oklahoma City","OK","73102","48240"
"3967","First National Bank","Drawer 1130","Chickasha","OK","73028","48245"
"3968","BancFirst","902 W Main PO Drawer R","Prague","OK","74864","48248"
"3970","Bank Of America","5171 San Felipe","Houston","TX","77056","48257"
"3972","BankFirst","PO Box 26788","Oklahoma City","OK","73126-0788","48260"
"3973","Wachovia Bank","2415 Laurens Road","Greenville","SC","29607","48264"
"3975","First United Bank","PO Box 130","Durant","OK","","48274"
"3976","Bank of Oklahoma NA","PO Box 2300","Tulsa","OK","74192","48286"
"3978","BancFirst","6200 Waterford Boulevard","Oklahoma City","OK","73118","48287"
"3981","Fifth Third Bank","1404 E 9th St","Cleveland","OH","","48300"
"3983","Wachovia","330 N Washington St","Alexandria","VA","22314","48307"
"3985","Coppermark Bank","PO Box 25676","Oklahoma Ciy","OK","","48316"
"3992","MidFirst Bank","PO Box 76149","Oklahoma City","OK","","48358"
"3991","US Bank","9900 W. 87th Street","Overland Park","KS","66212","48356"
"3990","US Bank","9900 W/ 87th Street","Overland Park","KS","66212","48356"
"4357","Citibank Delaware","1 Penns Way","New Castle","DE","19720","49431"
"4363","Stillwater National Bank","6300 Waterford Blvd","Oklahoma City","OK","73116","49436"
"4365","Oklahoma Fidelity Bank","2225 W Hefner Rd, PO Box 21360","Oklahoma City","OK","73158","49438"
"4366","First National Bank & Trust","121 S Main St","Broken Arrow","OK","74012","49439"
"4368","Comerica Bank","3551 Hamlin Rd. MC 2250","Auburn Hills","MI","48326-2250","49441"
"4369","Weokie Credit Union","8100 W Reno","Oklahoma City","OK","73127","49442"
"4370","Alva State Bank - Account Number 292494","PO Box 37","Alva","OK","73717","49443"
"4371","Bank Of America N.A.","901 Main St","Dallas","TX","75202","49444"
"4372","Bank Of Oklahoma","PO Box 24128","Oklahoma City","OK","73124","49445"
"4373","BancFirst","PO Box 25788","Oklahoma City","OK","73126","49446"
"4374","Stillwater National Bank","PO Box 1988 (Sixth & Main)","Stillwater","OK","74076","49447"
"4375","Wachovia Bank","PO Box 248","Upper Darby","PA","19082","49448"
"4377","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","49450"
"4378","BancFirst","PO Box 26788","Oklahoma City","OK","73126","49451"
"4382","Vision Bank","PO Box 669","Ada","OK","74820","49455"
"4383","Home National Bank","PO Box 1151","Ponca City","OK","74602","49456"
"4387","Arvest","200  E Main","Norman","OK","73071","49460"
"4389","Mercantile Bank - TX","PO Box 163049","Ft Worth","TX","","49462"
"4395","Bank Of America","7801 Old Branch Ave","Clinton","MD","20735","49468"
"4397","Spirit Bank","1315 E Taft","Sapulpa","OK","","49470"
"4398","Spirit Bank","11217 N May Ave","Oklahoma City","OK","","49471"
"4399","Bank First","PO Box 160","Guthrie","OK","73044","49472"
"4400","Arvest Bank","735 N York","Muskogee","OK","74403","49473"
"4401","IBC Oklahoma","3601 NW 63rd Street","Oklahoma City","OK","73116","49474"
"4402","Central National Bank","PO Box 3408","Enid","OK","73702","49475"
"4403","None Given","None Given","None Given","OK","00000","49476"
"4406","BancFirst","PO Box 430","Frederick","OK","73542","49479"
"4407","Bank Of Oklahoma","2600 W Robinson","Norman","OK","73069","49480"
"4408","Central National Bank","209 Clayton","Poteau","OK","74953","49482"
"4412","First Bethany Bank & Trust","PO Box 218","Bethany","OK","73008","49486"
"4413","American Heritage Bank","PO Box 1408","Sapulpa","OK","74066","49487"
"4414","Bank of Oklahoma","","Oklahoma City","OK","","49488"
"4415","Central National Bank Of Enid","PO Box 3448","Enid","OK","73702-3448","49489"
"4416","Spirit Bank ","11217 N May Ave ","Oklahoma City ","OK","73120-6320","49490"
"4417","Republic Bank & Trust (405) 360-5369","PO Box 5369","Norman","OK","73070","49491"
"4419","Bank Of America","2101 W Memorial Rd","Oklahoma City","OK","73134","49493"
"4420","BancFirst","2nd & Broadway","Seminole","OK","74818","49502"
"4423","PNC Bank","500 First Ave","Pittsburgh","PA","15219","49505"
"4425","Frost National Bank","PO Box 16509","Fort Worth","TX","76102","49507"
"4426","Community State Bank","PO Box 367","Hennessey","OK","73742","49508"
"4427","1st National Bank Of Pawnee","Not Given","Pawnee","OK","74058","49509"
"4428","SpiritBank","1800 S Baltimore","Tulsa","OK","74119","49515"
"4429","American Heritage Bank","PO Box 1408","Sapulpa","OK","74067-1408","49516"
"4431","Suntrust","1750 New York Ave NW","Washington","DC","20006","49518"
"4532","Arvest Bank","4600 SE 29th St.","Del City","OK","73155","49523"
"4438","BancFirst","Main & Broadway","Oklahoma City","OK","","49532"
"4445","Bank Of America","70 Farmington Ave","Hartford","CT","06115","49544"
"4448","Bank Of Oklahoma","1601 N Peoria Ave","Tulsa","OK","74106","49547"
"4449","Arvest Bank","3409 S Peoria","Tulsa","OK","74105","49548"
"4451","Wachovia Bank","420 20th St N","Birmingham","AL","35203","49552"
"4454","Grand Savings Bank","1022 South Main Street","Grove","OK","74344","49557"
"4457","SunTrust Bank","PO Box 85024","Richmond","VA","23285","49564"
"4460","First Bank & Trust","Southpark Drive","Broken Bow","OK","74728","49565"
"4458","Bank of Oklahoma","PO Box 2300","Tulsa","OK","","49568"
"4459","SunTrust Bank","1445 New York Avenue","Washington","DC","20005","49570"
"4462","Bank Of America","P. O. Box 25118","Tampa","FL","25118","49572"
"4461","TD Bank North","P. O. Box 1377","Lewiston","MA","04243","49572"
"4463","BancFirst","101 N Broadway","Oklahoma City","OK","73102","49575"
"4467","HSBC Bank USA","452 5th Ave","New York","NY","10018","49578"
"4471","Bank Of Oklahoma","2601 N Meridian Ave","Oklahoma City","OK","73127","49584"
"4474","Bank Of America","730 15th St NW, 2nd Floor","Washington","DC","20005","49586"
"4476","US Bank","","Rosemont","IL","","49590"
"4490","The Bank NA","PO Box 1067","McAlester","OK","74502","49632"
"4665","Washita State Bank","P.O. Box 369","Burns Flat","OK","73624","49648"
"4495","City National Bank","5th & D Avenue","Lawton","OK","73501","49662"
"4499","Bank Of Oklahoma","1400 E 15th St","Edmond","OK","73013","49666"
"4494","First National Bank Of Vinita","PO Box 407","Vinita","OK","74301","49667"
"2966","Municipal Employees Credit Union","101 N Walker","Oklahoma City","OK","73102","42385"
"2967","FNB Bank","15801 NW 23rd St","Choctaw","OK","","42400"
"2968","FNB Bank","15801 NW 23rd St","Choctaw","OK","","42402"
"2970","First State Bank","Muskogee","Tahlequah","OK","74464","42513"
"3457","BancFirst","PO Box 489","Lawton","OK","73502-0489","44729"
"3458","BancFirst","PO Box 489","Lawton","OK","73502-0489","44730"
"3459","Union Bank","Not Given","Chandler","OK","00000","44731"
"3460","First State Bank","Muskogee","Tahlequah","OK","74464","44738"
"3461","First State Bank","Muskogee","Tahlequah","OK","74464","44741"
"3463","Community Bank & Trust Co","PO Box 9428","Tulsa","OK","74157-9428","44758"
"3464","Security National Bank","PO Box 1272 ","Enid","OK","73702","44759"
"3465","Security National Bank","PO Box 1272","Enid","OK","73702","44760"
"3466","Interbank","1300 Gary Blvd","Clinton","OK","73601","44762"
"3467","Peoples Bank","445 S Lewis Ave","Tulsa","OK","74104","44763"
"3468","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","44770"
"3471","BancFirst","P. O. Box 26788","OKC","OK","73126","44774"
"3469","Arvest Bank","9th & Broadway","Shawnee","OK","","44775"
"3479","Flagstar Bank","19733 Mack Ave","Grosse Pointe Woods","MI","48236","44841"
"3488","International Bank Of Commerce (IBC)","PO Box 26020","Oklahoma City","OK","73126-0020","44863"
"3489","Bank of Oklahoma","","Oklahoma City","OK","","44864"
"3490","Stillwater National Bank","6300 Waterford Blvd","Oklahoma City","OK","73116","44866"
"3495","BancFirst","PO Box 26788","Oklahoma City ","OK","73126-0788","44878"
"3493","BancFirst","PO Box 26788","Oklahoma City","OK","73126","44876"
"3498","BancFirst","PO Box 26788","Oklahoma City","OK","","44881"
"3500","BancFirst","PO Box 26788","Oklahoma City","OK","","44883"
"3501","BancFirst","PO Box 26788","Oklahoma City","OK","","44884"
"3502","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","44885"
"3505","BancFirst","PO Box 26788","Oklahoma City","OK","73126","44887"
"3504","Local Oklahoma Bank","5701 N May PO Box 26788","Oklahoma City ","OK","73112","44887"
"3506","BancFirst","PO Box 26788","Oklahoma City","OK","73157","44888"
"3507","BancFirst","PO Box 26788","Oklahoma City","OK","73157","44889"
"3513","BancFirst","P. O. Box 26788","OKC","OK","73126","44893"
"3515","Stillwater National Bank","6300 Waterford Blvd","Oklahoma City","OK","73116","44895"
"3517","Municipal Employees Credit Union","101 N Walker","Oklahoma City","OK","73102","44896"
"3519","Central National Bank Of Enid","PO Box 3448","Enid","OK","73702-3448","44898"
"3520","First National Bank","PO Box 340","Sallisaw","OK","74955","44899"
"3523","Arvest Bank ","Somewhere In ","Tulsa ","OK","74100","44919"
"3527","Bank One","300 South Riverside - 17th Floor","Chicago","IL","60606","44922"
"3532","Quail Creek Bank NA","12201 N May Ave","Oklahoma City","OK","73156","44928"
"3533","Banc First","PO Box 1107","McAlester","OK","74502","44929"
"3536","Home National Bank","PO Box 1151","Ponca City","OK","74602","44931"
"3539","BancFirst","PO Box 489","Lawton","OK","73582","44933"
"3540","Community National Bank","1729 College Ave","Alva","OK","73717","44934"
"3541","Home National Bank","324 S Duck","Stillwater","OK","74074","44942"
"3542","Arvest Bank","10615 E 81st St","Tulsa","OK","74133-4560","44943"
"3546","Coppermark Bank","PO Box 25676 -- 23rd & Meridian","Oklahoma City","OK","73125-0676","44951"
"3550","Bank Of America","1330 S Cornwell Dr","Yukon","OK","73099","44957"
"3551","Union National Bank","PO Box 278","Chandler","OK","74834","44958"
"3565","Citizens Security Bank","PO Box 130","Bixby","OK","74008","44972"
"3564","Wachovia Bank","420 20th St N","Birmingham","AL","35203","44975"
"3580","MidFirst Bank","321 S. Boston","Tulsa","OK","74103","44997"
"3583","Chase Bank N.A.","12200 N Rockwell Ave ","Oklahoma City ","OK","73162","45011"
"3588","BancFirst","6200 Waterloo Blvd","Oklahoma City","OK","73118","45020"
"3592","BANK OF GROVE","201 E 18TH STREET","GROVE","OK","74344","45023"
"3591","National City Bank","PO Box 36000","Louisville","KY","40233","45024"
"3993","Arvest Bank","75 N East Ave","Fayetteville","AR","","48359"
"3994","Bank First","Not Given","Not Given","OK","00000","48366"
"3995","Bank Of Oklahoma","201 Robert S Kerr Ave","Oklahoma City","OK","73102","48369"
"3996","SunTrust Bank","1445 New York Avenue","Washington","DC","20005","48383"
"3998","Bank of Oklahoma","PO Box 2300","Tulsa","OK","","48387"
"3999","BancFirst","9335 S Penn","Oklahoma City","OK","73159","48396"
"4010","JP Morgan Chase","One Chase Plaza","New York","NY","10081","48429"
"4021","Burke & Herbert Bank & Trust","King & Fairfax Streets","Alexandria","VA","22314","48494"
"4020","Comerica Bank","3701 Hamlin Rd","Auburn Hills","MI","48326","48494"
"4022","Bank Of America - Amarillo  ","Somewhere In ","Amarillo","TX","79106","48496"
"4023","Community Bank","104 South Main PO Box 1020","Bristow","OK","74010","48498"
"4030","Republic Bank","401 W Main St","Norman","OK","","48569"
"4032","BancFirst","206 N 2nd Street","Seminole","OK","74868","48575"
"4035","Triad Bank","PO Box 35567","Tulsa","OK","74153","48585"
"4037","J P Morgan Chase","One Chase Manhattan Plaza, 7th Flr","New York","NY","10005","48593"
"4054","First National Bank & Trust","2714 West Third","Elk City","OK","73644","48638"
"4042","Bank of Oklahoma","3815 SE Frank Phillips Blvd.","Bartlesville","OK","74006","48607"
"4041","66 Federal Credit Union","PO Box 1358","Bartlesville","OK","74005","48607"
"4040","Arvest Bank","PO Box 999","Bartlesville","OK","74005","48607"
"4044","SunTrust Bank","1445 New York Avenue, NW","Washington","DC","20005","48614"
"4056","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","48621"
"4112","First United Bank & Trust","PO Box 130","Durant","OK","74702-0130","48622"
"4045","Fifth Third Bank","424 Church Street, Suite 600","Nashville","TN","37219","48623"
"4053","BancFirst","PO Box 1089","Glenpool","OK","74033-1089","48637"
"4060","Comerica Bank","3551 Hamlin Rd, MC 2250","Auburn Hills","MI","48326-2250","48653"
"4061","Intrust Bank","3801 N Rock Rd ","Wichita","KS","67201","48654"
"4064","Bank Of Oklahoma ","201 RS Kerr","Oklahoma City ","OK","73102","48660"
"4149","Bank 2","909 S. Meridian","Oklahoma City","OK","73108","48660"
"4066","BancFirst 918-683-5551","PO Box 1489","Muskogee","OK","74402","48665"
"4068","JP Morgan Chase","6140 S Lewis","Tulsa","OK","74136","48672"
"4070","Chase Bank","11920 S Western Ave","Oklahoma City","OK","73170","48674"
"4072","First National Bank","PO Drawer 1130","Chickasha","OK","73023","48677"
"4073","Citizens Security Bank","PO Box 130","Bixby","OK","","48696"
"4496","BancFirst","Not Given","Not Given","OK","00000","49718"
"4497","Comerica Bank","PO Box 75000","Detroit","MI","48275-2250","49722"
"4498","Bank Of America","211 N. Robinson Ave. # S1","Oklahoma City","OK","73102","49726"
"4523","RCB Bank","P.O. Box 189","Claremore","OK","74018","49746"
"4500","Bank Of America","14519 Cantrell Rd","Little Rock","AR","72212","49770"
"4501","Bank Of Oklahoma","401 E Broadway","Sand Springs","OK","74063","49771"
"4502","RCB Bank Of Nichols Hills","2644 NW 63rd St","Oklahoma City","OK","73116","49772"
"4503","The Morris State Bank","800 West Ozark","Morris","OK","74445","49783"
"4504","Bank Of Oklahoma","201 Robert S. Kerr","Oklahoma City","OK","73102","49810"
"4505","Banc First","Not Given","McAlester","OK","74501","49825"
"4506","Wells Fargo Bank","2300 16TH ST","San Francisco","CA","94103","49841"
"2971","Spirit Bank","PO Box 1177","Drumright","OK","74030","42560"
"2972","US Bank","1 US Bank Plaza - 7th & Washington","St Louis","MO","63101","42568"
"2973","Bank Of America","901 Main St","Dallas","TX","75283","42569"
"2974","US Bank N.A.","9900 W 87th St","Overland Park","KS","66213","42574"
"2975","BancFIrst","PO Box 26788","Oklahoma City","OK","73126","42575"
"2977","BancFirst","None Given","None Given","OK","00000","42594"
"2978","US Bank","1721 Locust St","St Louis","MO","63101","42595"
"2983","BancFirst","3200 E Memorial","Edmond","OK","73013","42608"
"3451","First National Bank","Not Given","Minco","OK","73059","42598"
"2981","Bank Of Oklahoma","PO Box 24128","Oklahoma City","OK","73102","42603"
"2980","Arvest Bank","Not Given","Jay","OK","74346","42602"
"2982","ROGERS COUNTY BANK-CLAREMORE","300 W. PATTI PAGE BLVD.","CLAREMORE","OK","74017","42606"
"5499","Spirit Bank","9134 E 46th","Tulsa","OK","74145","56968"
"5501","Banc First","PO Box 160","Guthrie","OK","73044","56976"
"5592","American Heritage Bank","2 S. Main","Sapulpa","OK","74066","56978"
"5508","Bank Of Oklahoma","3237 S Peoria","Tulsa","OK","74105","57028"
"5511","RCB Bank","1600 S Lynn Riggs Blvd","Claremore","OK","74017","57034"
"5514","Citizens Bank Of Oklahoma","PO Box 27","Pawhuska","OK","74056","57037"
"5526","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","57073"
"5521","Oklahoma Central Credit Union","2211 S Aspen","Broken Arrow","OK","74012","57080"
"5524","Idabel National Bank","1201 SE Washington","Idabel","OK","74745","57087"
"5523","Bank Of Oklahoma","1400 E 15th","Edmond","OK","73013-5031","57085"
"5525","Yukon National Bank","401 Elm Street","Yukon","OK","73099","57088"
"5553","Cornerstone Bank","PO Box 169","Watonga","OK","73772","57125"
"5542","BancFirst","PO Box 26788","Oklahoma City","OK","","57147"
"5545","Bank Of Oklahoma","1400 S, Santa Fe","Edmond","OK","73003","57155"
"5552","BancFirst","902 E. Main Street","Prague","OK","74864","57159"
"5544","JP Morgan Chase Bank","NA","Oklahoma City","OK","73125","57160"
"5549","BancFirst","220 N Broadway","Oklahoma City","OK","73107","57199"
"5550","BancFirst","220 N Broadway","Oklahoma City","OK","73107","57200"
"5555","Bank Of The Lakes","12401 E 86th St N","Owasso","OK","74055","57255"
"5662","BancFirst","Not Given","Glenpool","OK","00000","57284"
"5556","Tulsa National Bank","7120 S Lewis Ave","Tulsa","OK","74136","57293"
"5559","Interbank NA","807 Gary Blvd","Clinton","OK","73601","57318"
"5566","MidFirst Bank","1518 Oklahoma Ave","Woodward","OK","73801","57422"
"5466","Bank Of America","2101 W Memorial Rd","Oklahoma City","OK","73134","56630"
"5467","Bank Of America","211 N Robinson","Oklahoma City","OK","73125","56638"
"5468","American Heritage Bank","PO Box 1408","Sapulpa","OK","74067-1408","56668"
"5474","First Bank & Trust Co","111 S Casaver Ave","Wagoner","OK","74467","56735"
"5477","Arvest Bank","PO Box 999","Bartlesville","OK","74005","56764"
"5479","First State Bank","Not Given","Tahlequah","OK","74464","56781"
"5483","Mid-First Bank","16417 N Santa Fe","Edmond","OK","73034","56848"
"5517","BancFirst","11001 N. May","Oklahoma City","OK","73126","57033"
"5485","The Cleveland Bank","PO Box 8","Cleveland","OK","74020","56876"
"5484","Spirit Bank","601 N Main St","Bristow","OK","74010","56876"
"5534","Chase Bank","3000 S. Bryant","Edmond","OK","73003","57100"
"5493","Stillwater National Bank","Not Given","Oklahoma City","OK","73118","56941"
"5513","Citizens Bank Of Oklahoma","PO Box 27","Pawhuska","OK","74056","57036"
"5515","Bank Of Oklahoma","2601 N Meridian Ave","Oklahoma City","OK","73127","57042"
"5518","BancFirst","PO Box 26788","Oklahoma City","OK","73126","57071"
"5522","Arvest Bank","Not Given","Jenks","OK","74037","57082"
"5527","BancFirst","PO Box 15510","Del City","OK","73155","57095"
"5533","Bancfirst","PO Box 26788","Oklahoma City","OK","73126","57101"
"5532","Chase","PO Box  36520","Lewisville ","KY","40233-6520","57106"
"5531","Chase Bank","JP Morgan Chase Bank, N.A.","Oklahoma City","OK","73125","57106"
"5781","BancFirst","PO Box 26788","Oklahoma City","OK","","59187"
"5782","BancFirst","9335 S Penn","Oklahoma City","OK","73159","59192"
"5804","Bank of Oklahoma","PO Box 2300","Tulsa","OK","","59231"
"5816","Bank of Oklahoma NA","PO Box 24128","Oklahoma City","OK","73124","59255"
"5819","Bank Of Oklahoma","PO Box 24128","Oklahoma City","OK","73124-0128","59257"
"5820","BancFirst","PO Box 988","Norman","OK","73070-6061","59258"
"5823","Arvest Bank","502 S. Main Mall","Tulsa","Ok","74103","59278"
"5825","First United Bank","1400 W Main St","Durant","OK","74701","59287"
"5826","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","59298"
"5828","BancFirst","PO Box 789","Ardmore","OK","73402","59307"
"5830","Fifth Third Bank","1404 E 9th St","Cleveland","OH","","59309"
"5857","RCB Bank","300 W Patti Page Blvd","Claremore","OK","74017","59373"
"5839","BancFirst","902 W Main PO Drawer R","Prague","OK","74864","59336"
"5845","Home National Bank","PO Box 1151","Ponca City","OK","74602","59346"
"5846","BancFirst","PO Box 15510","Del City","OK","73155","59347"
"5858","Wachovia Bank","420 20th St N","Birmingham","AL","35202","59374"
"5863","Bank Of Oklahoma","2600 W Robinson","Norman","OK","73069","59379"
"5864","Arvest Bank","Not Given","Jenks","OK","74037","59380"
"5866","Eastman National Bank","222 East Grand","Ponca City","OK","74601","59387"
"5868","Stillwater National Bank","6301 Waterford Blvd., #101","Oklahoma City","OK","73118-1131","59391"
"5870","Bank Of Oklahoma","P.O. Box 2300","Tulsa","OK","74192-0001","59392"
"5883","SunTrust Bank, N.A.","731 Cool Springs Blvd","Franklin","TN","37067","59431"
"5888","Bank Of America","801 W Trade St","Charlotte","NC","28255","59440"
"5890","Republic Bank Of Norman","PO Box 5369","Norman","OK","73070","59450"
"5897","Coppermark Bank","PO Box 25676","Oklahoma City","OK","73125","59471"
"5900","Stockmans Bank","3421 N Main","Altus","OK","73521","59499"
"5912","Exchange Bank Of Perry","6th And Delaware","Perry","OK","73077","59524"
"5918","First United Bank","PO Box 130","Durant","OK","","59563"
"5920","Merrill Lynch State St Bank & Trust Co.","One Financial Center 23rd Fl ","Boston","MA","02111","59565"
"5919","First Fidelity Bank NA","2000 Classen Blvd ","Oklahoma City","OK","73106","59565"
"5921","Bank Of America","6410 Avondale Dr","Oklahoma City","OK","73116","59567"
"5922","Eastman National Bank","222 E Grand","Ponca City","OK","74601","59568"
"5923","First Bank Of Chandler","PO Box 218","Chandler","OK","74834-0218","59569"
"5924","BancFirst Of Guthrie","PO Box 160","Guthrie","OK","73044","59571"
"5927","Banc First","PO Box 1107","McAlester","OK","74502","59574"
"5928","Kirkpatrick Bank","15 E 15th St","Edmond","OK","73013","59575"
"5929","Bank Of Oklahoma","401 E Broadway","Sand Springs","OK","74063","59576"
"5930","Bank Of America","1501 Pennsylvania Ave NW","Washington","DC","20001","59577"
"5931","SunTrust Bank","1750 New York Avenue","Washington","DC","20006","59586"
"5933","Merrill Lynch","Not Given","Birmingham","AL","00000","59587"
"5932","Colonial Bank","Not Given","Birmingham","AL","35200","59587"
"5934","Mechanics & Farmers Bank","PO Box 628","Winston-Salem","NC","27102","59591"
"5936","Chevy Chase Bank","7501 Wisconsin Ave","Bethesda","MD","20814","59592"
"5937","Stillwater National Bank","Not Given","Oklahoma City","OK","73118","59602"
"6022","FirstBank","100 N High Street","Antlers","OK","74523","59603"
"5939","Bank Of Oklahoma","PO Box 24128","Oklahoma City","OK","73124","59610"
"5562","1st Bank & Trust","1912 E Washington","Idabel","OK","74745","57394"
"5563","Spirit Bank","1800 South Baltimore","Tulsa","OK","74119","57401"
"5573","Southwest State Bank","122 East Main St","Sentinel","OK","73664","57599"
"5578","Bank Of Commerce","1601 W Commerce","Duncan","OK","73533","57657"
"5587","SW OK Federal Credit Union","1806 Liberty","Lawton","OK","73505","57659"
"5582","Eastman National Bank","222 E Grand","Ponca City","OK","74604","57735"
"5584","First National Bank","400 East First Street","Heavener","OK","74937","57742"
"5590","Central National Bank Of Enid","PO Box 3448","Enid","OK","73702-3448","57855"
"5594","The F&M Bank & Trust Company","P.O. Box 4500","Tulsa","OK","74159-0500","57933"
"5597","First Fidelity Bank","PO Box 32282","Oklahoma City","OK","73123-0482","57956"
"5576","Comerica Bank","PO Box 75000","Detroit","MI","48275-2250","57633"
"5585","Comerica Bank","PO Box 75000","Detroit","MI","48275-2250","57782"
"5589","First Bank Of Chandler","PO Box 218","Chandler","OK","74834-0218","57806"
"5593","BancFirst","3200 E Memorial Rd","Edmond","OK","73013","57918"
"5595","InterBank","PO Box 680","Hobart","OK","73651","57951"
"5596","Comerica Bank","PO Box 75000","Detroit","MI","48275-2250","57955"
"5598","BancFIrst","PO Box 26788","Oklahoma City","OK","73126","57972"
"5605","Stillwater National Bank","6301 Waterford Blvd., #101","Oklahoma City","OK","73118-1131","58019"
"5609","Spirit Bank","9618 S Memorial Dr","Tulsa","OK","74133","58033"
"5614","Bank Of Oklahoma","2308 N Van Buren","Enid","OK","73703","58044"
"5617","Central National Bank","PO Box 340","Poteau","OK","74953-0340","58056"
"5622","Bank Of Oklahoma","P. O. Box 24128","Oklahoma City","OK","73102","58076"
"5623","Bank Of Oklahoma","P. O. Box 24128","Oklahoma City","OK","73102","58077"
"5627","BancFirst","6200 Waterford Blvd","Oklahoma City","OK","73118","58090"
"5629","First Texoma National Bank","PO Box 309","Durant","OK","74702","58102"
"5635","Central National Bank","209 Clayton Ave.","Poteau","OK","74953","58135"
"5636","Central National Bank","1907 N. Broadway","Poteau","OK","74953","58135"
"5538","First National Bank & Trust","2714 W Third","Elk City","OK","73644","57121"
"5547","Bank Of Oklahoma","9580 N. Garnett","Owasso","OK","74055","57192"
"5548","First United Bank And Trust Company","1400 West Main Street","Durant","OK","74701","57195"
"5564","Bank Of Oklahoma","6127 NW Expressway","Oklahoma City","OK","73132","57404"
"5567","Bancfirst Bank","4200 Sunnylane Rd","Oklahoma City","OK","73115-3740","57448"
"5574","Arvest Bank ","PO Box 25016","Oklahoma City","OK","73125-0016","57626"
"5579","City National Bank","500 SW D Ave","Lawton","OK","","57678"
"5583","Exchange Bank & Trust","523 Delaware","Perry","OK","73077","57740"
"5940","BancFrist","1111 N Lincoln Blvd","Oklahoma City","OK","73104","59611"
"5941","Arvest Bank","3900 N Lincoln Blvd ","Oklahoma City","OK","73105","59612"
"5943","Bank Of Commerce","PO Box 512","Stilwell","OK","74960","59616"
"5944","Citizens Bank Of Oklahoma","PO Box 27","Pawhuska","OK","74056","59617"
"5945","F&M Bank","1330 S. Harvard","Tulsa","OK","74112","59622"
"5974","CitiBank","1101 Pennsylvania Ave NW","Washington","DC","20004","59719"
"5946","JP Morgan Chase Bank NA","PO BOx 260180","Baton Rouge","LA","70826","59632"
"5948","American Heritage Bank","PO Box 1408","Sapulpa","OK","74066","59636"
"5949","Chase Bank Acct #0052793","PO Box 656","Oklahoma City","OK","73101-0656","59641"
"5990","Wells Fargo Bank Minnesota NA","Not Given","Minneapolis","MN","55479","59756"
"5950","BancFirst","PO Box 26788","Oklahoma City","OK","73126","59646"
"5951","BancFirst","PO Box 26788","Oklahoma City","OK","73126","59648"
"5952","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","59649"
"5954","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","59652"
"5955","BancFirst ","PO Box 26788","Oklahoma City ","OK","73126-0788","59653"
"5956","BancFirst","PO Box 26788","Oklahoma City ","OK","73126-0788","59654"
"5957","BancFirst","P.O. Box 26788","Oklahoma City","OK","73126","59655"
"5958","BancFirst","PO Box 26788","Oklahoma City","OK","73126-0788","59657"
"5961","Bank Of Commerce","2500 S Cornwell","Yukon","OK","73099","59671"
"5964","Bank of Oklahoma","3815 SE Frank Phillips Blvd.","Bartlesville","OK","74006","59679"
"5963","66 Federal Credit Union","PO Box 1358","Bartlesville","OK","74005","59679"
"5962","Arvest Bank","PO Box 999","Bartlesville","OK","74005","59679"
"5993","First National Bank","1720 East Cherokee","Sallisaw","OK","74955","59686"
"5965","BancFirst","PO Box 26788","Oklahoma City","OK","73126","59692"
"5966","Communication Federal CU","100 W Fifth St","Tulsa","OK","","59693"
"5967","Arvest Bank","5120 S. Garnett Road","Tulsa","OK","74146","59700"
"5969","Frist Bank & Trust","401 N 7th St","Perry","OK","","59702"
"5970","Oklahoma Fidelity Bank","2225 W Hefner Rd, PO Box 21360","Oklahoma City","OK","73158","59712"
"5971","Comerica Bank - PAC Servcs","PO Box 75000 MC 2250","Detroit","MI","48275-2250","59713"
"5975","Citibank","1000 Vermont Ave NW","Washington","DC","20005","59720"
"5976","1st Bank Oklahoma","PO Box 888","Claremore","OK","74017","59722"
"5977","Bank Of America","211 N Robinson","Oklahoma City","OK","73102-7109","59723"
"5978","Landmark Bank","PO Box 823","Madill","OK","73446-0823","59726"
"5979","Bank Of America","211 N Robinson Ave","Oklahoma City","OK","73102","59727"
"5980","BancFirst","PO Box 26788","Oklahoma City","OK","73126","59728"
"5981","Exchange Bank & Trust","523 Delaware","Perry","OK","73077","59729"
"5982","Chain Bridge Bank, N.A.","1445-A Laughlin Ave","McLean","VA","22101","59730"
"5984","UMB Bank Of Kansas City MO","PO Box 419226","Kansas City","MO","64141-6226","59745"
"5985","Allegiance Credit Union","4235 N Meridian","Oklahoma City","OK","73157","59750"
"5986","Exchange Bank & Trust Company","PO Box 797","Perry","OK","73077","59751"
"5987","Bank Of Oklahoma","PO Box 24128","Oklahoma City","OK","73124","59752"
"5988","Bank Of Oklahoma","PO Box 2300","Tulsa","OK","74192","59754"
