TRANSACTION_ID,DESCRIPTION,PURP,
"67049","LABELS- General Operation and overhead",""
"67076","FOOD STUFF PAYDAYS- Advertising",""
"67078","FOOD STUFF PAYDAYS- Advertising",""
"67079","FOOD STUFF PAYDAYS- Advertising",""
"65097","Custom Lables, inkcart, prem paper- Advertising",""
"65098","Pens Custom Printed- Advertising",""
"79343","MEALS- Travel, Accommodations, Meals",""
"79344","MEALS- Travel, Accommodations, Meals",""
"79345","OFFICE SUPPLIES- Office Supplies",""
"79346","OFFICE SUPPLIES- Office Supplies",""
"79347","POSTAGE- Postage/Mailing Permits",""
"79348","POSTAGE- Postage/Mailing Permits",""
"79349","SUPPLIES- General Operation and overhead",""
"79350","SUPPLIES- General Operation and overhead",""
"79351","LODGING- Travel, Accommodations, Meals",""
"79371","POSTAGE- Postage/Mailing Permits",""
"79372","PAYROLL TAXES- Payroll Taxes",""
"79373","PAYROLL TAXES- Payroll Taxes",""
"124250","Consulting Fees","Not Given"
"111061","Signs","Printing"
"122306","2005 Tax ","Payment for state income tax"
"127438","credit card fees","process credit card payments"
"127441","pac registration fee","registration fee"
"140273","owe for mail out cards from 2004","not given"
"140623","Printing to be reimbursed (estimate)","not given"
"140625","Telephone expenses to be reimbursed","(estimate)"
"140645","Accounting services","not given"
"140666","Accounting services","not given"
"140673","Telephone to be reimbursed","not given"
"140675","Office supplies to be reimbursed","not given"
"140679","Supplies to be reimbursed","not given"
"140685","Office supplies to be reimbursed","not given"
"140689","Postage to be reimbursed","not given"
"140841","Fundraising","Expenses"
"132646","Annual PAC Fee","Annual PAC Fee"
"141350","mileage for candidate","travel"
"141351","meals","not given"
"141353","office expenses","not given"
"130498","Campaign signs","Campaign"
"135575","Campaign signs","Campaign"
"135618","Campaign signs","Campaign"
"135926","Consulting Services","Not Given"
"135927","Rent","Not Given"
"135928","Telephone","Not Given"
"135929","E-Mail","Marketing"
"135930","Consulting Expenses","Not Given"
"135931","Press","Reading Charges"
"135932","Copies","Not Given"
"139756","Office expense","not given"
"139751","mileage for candidate","travel"
"139754","meals and banquet cost","not given"
"143784","T-Shirts","Not Given"
"154395","Professional fees","Accounting services"
"154396","Phone service fees to be reimbursed","Administrative calls"
"154397","Office supplies to be reimbursed","Campaign coordination"
"154398","Supplies to be reimbursed","Campaign coordination"
"154399","Office supplies to be reimbursed","Campaign coordination"
"154400","Postage to be reimbursed","Mailing"
"148945","Media Consulting","Consulting"
"148944","Invitations","Fundraiser"
"148946","Press Director","Consulting"
"148948","Invitations","Fundraiser"
"161568","Accounting Fees - 12/30/2005","not given"
"161569","Accounting Fees","not given"
"161574","$50 or less","Expenditures incurred"
"149712","Franklin Graphics","printing"
"149713","Cingular","cell phone"
"170533","T-shirts & silk screening","Campaign advertising"
"166708","Office Depot","Credit Plan"
"164156","Tank & Balloons","Campaign"
"164191","Campaign Signs","Campaign"
"164197","Cards","Campaign"
"164204","Balloons & refill","Campaign"
"164225","Filing Fee","File"
"168316","Mileage for Candidate 10/1/05 to 12/31/05","Travel"
"168317","Meals 10/1/05 to 12/31/05","Candidate Campaign Meals"
"168318","Office Expenses 10/1/05 to 12/31/05","Office Expenses"
"168321","Mileage for Candidate 1/1/06 to 3/31/06","Travel"
"168323","Meals 1/1/06 to 03/31/06","Candidate Campaign Meals"
"168326","Office Expenses 1/1/06 to 3/31/06","Office Expenses"
"168408","2nd Quarter 2006 Liability","Federal Uemployment Tax Return 940-EZ"
"168420","2nd Quarter 2006 Liability","Oklahoma Withholding Tax "
"169172","'02 Chevy S-10","Transportation / P/U & place signs"
"169185","Banking Acct ","File Candidacy "
"172985","Rental and refreshments","Fund raiser"
"173123","Telephone voter contact","Campaign-Voter contact"
"169811","Yard signs","Campaign-Adv"
"195402","Printing","Literature"
"195403","Signs","Advertising"
"186857","Printing yard signs","Campaign advertising"
"195728","printer ink cartridge","computer printer"
"187048","4000 balloons","Balloon Imprinters"
"187050","1500 hand fans","Team Mktg"
"187052","5   3 X 8 banners","Premium Graphics"
"187053","50    4X 4 signs","Premium Graphics"
"187161","Letterhead, Business Cards, Envelopes, Signs","Supplies"
"195904","Advertising","Marketing"
"195919","Phone Calls","Marketing"
"191817","Expenses to single vendors under $ 50.00","Fund Raising"
"191823","Fund Raising","Promotion"
"191850","Fund Raising","Promotion"
"191853","Fund Raising","Promotion"
"191870","Fund Raising","Promotion"
"191880","Fund Raising","Promotion"
"191953","Fund Raising","Promotion"
"191959","Fund Raising","Promotion"
"191964","Signs/T-shirts/Bumper stickers","campaign advertising"
"191979","Fund Raising","Promotion"
"191990","Fund Raising","Promotion"
"191987","Fund Raising","Promotion"
"196065","BUTTONS AND STICKERS","ADVERTISING FOR CAMPAIGN"
"196067","VINYL STICKERS FOR VEHICLES","ADVERTISING FOR CAMPAIGN"
"191994","Fund Raising","Promotion"
"192001","Fund Raising","Promotion"
"192002","Mailing invites","Fundraising"
"192008","Mailing letters","Fundraising"
"192036","Fund Raising","Promotion"
"192038","Fund Raising","Promotion"
"192043","Fund Raising","Promotion"
"192059","Fund Raising","Promotion"
"192071","Travel","Promoting Candidacy"
"192090","Fund Raising","Promotion"
"192406","Postage","Promotion"
"192407","Postage","Promotion"
"192409","Postage","Promotion"
"192411","Office Equipment","Promotion"
"192413","Promotional Materials","Promotion"
"192419","Promotional Materials","Promotion"
"192421","Promotional Materials","Promoting Candidacy"
"183375","Mileage for Candidate 4/1/06 to 7/10/06","Travel"
"183382","Meals 4/1/06 to 7/10/06","Candidate Campaign Meals"
"183386","Office Expenses 4/1/06 to 6/30/06","Office Expenses"
"183390","Campaign Employee Fuel & Meals","Travel "
"183426","Candidate Hotel Room","Travel"
"183641","credit","on credit card for sign material, fuel for sign distribution and campaign material"
"192932","OK Tax Commission","Pike Pass fees for travel"
"192940","signs","advertising"
"192944","lunch for volunteers","lunch for volunteers"
"192953","dinner for 2 consultants","planning campaign"
"192966","lunch for volunteers","lunch for volunteers"
"192972","lunch with consultant","planning meeting"
"192980","lunch for volunteers","lunch for volunteers"
"192987","gas","travel expense"
"192993","copies","copies"
"193001","pikepass fees","travel expenses"
"193004","lunch with consultant","planning meeting"
"193157","Email List and Mailings","Direct EMail to Voters"
"193174","microphone and speaker","campaign kick off event"
"179706","MAILING","NOT GIVEN"
"179708","T SHIRTS","NOT GIVEN"
"179710","AUTOMATIC CALL","NOT GIVEN"
"179715","EXPENDITURES INCURRED $50 OR LESS","NOT GIVEN"
"184429","Campaign Signs","Campaign Signs"
"184432","Campaign Signs","Campaign Signs"
"193370","printing","maps"
"193381","mailing service","postage and handeling"
"193387","ink","printing"
"193390","ink","printing"
"193391","ink","printing"
"193396","ink","printing"
"193397","ink","printing"
"193401","ink","printing"
"193405","ink","printing"
"193417","postage stamps","postage"
"193421","postage stamps","postage"
"193425","postage stamps","postage"
"193433","postage stamps","postage"
"193439","postage stamps","postage"
"193452","tonor","printing"
"193463","paper, envelopes","mailing"
"193467","paper","printing"
"193474","paper, envelopes","mailing"
"193486","paper","printing"
"193493","paper","printing"
"193501","yard signs","advertising"
"193510","printing","mailing"
"193525","Advertising","Political"
"193526","mailing service","postage and handeling"
"193536","Advertising","Political"
"193546","Advertising","Political"
"193573","pictures","brochure"
"180041","Photography services at various locations","Photography services for campaign materials"
"180043","Tulsa County Senate and House Maps w/ Precincts","Printing of maps"
"180055","Printing of Letterhead envelopes & remit envelops","Printing of materials for mailing to TCBA members"
"184949","yard signs","campaign voters"
"184948","yard signs","campaign voters"
"184950","lapel stickers","campaign voters"
"189187","July Campaign Ad","Consulting"
"189188","Newslink","June Retainer"
"189189","Media","Commissions"
"189191","Post Media Production","Expenses"
"194075","Attorney Fees","Balance of Protest Hearing and Preperation of Appeal"
"189553","Campaign signs ","to advertise my candidacy for judge"
"181318","Fundraising expenses","Campaign"
"189683","Printed plastic yardsigns","campaign adv."
"181193","PRINTING SUPPLIES/INK CART.","NA"
"181194","PAPER & BUSINESS CARDS","NA"
"181904","PRINTING SUPPLIES/INK CART.","NA"
"181905","PAPER & BUSINESS CARDS","NA"
"181979","PRINTING","POST CARDS"
"181989","OFFICE HELP","CAMPAIGN DATA MANAGEMENT"
"190800","Candidate Airline Ticket","Travel"
"190807","Photocopies","Administrative Expense"
"199972","Campaign Business Cards","Distribution"
"199536","Reimbursement","Bank Acct Mi"
"199538","Credit Card Payment","See Below"
"199541","Prospecting Files","Prospecting"
"199544","Research","Not Given"
"199545","Telephone","Not Given"
"199548","Reimburse","Flags and Copies"
"199551","Accounting Service","June"
"199555","Web Hosting and E-Communicate","Communicate"
"199558","Reimburse Expenses","See Below"
"199562","Copier","Lease"
"199566","$50 or less","Expenditures Incurred"
"207671","yard signs","campaign voters"
"207672","yard signs","campaign voters"
"207673","lapel stickers","campaign voters"
"207875","LEVI PHOTOS","PHOTOGRAPHY"
"207876","SIGN GUY","TSHIRTS BANNER"
"207879","C ANTHONY PITTMAN","GASOLINE"
"207880","COX COMMUNICATIONS","PHONE INTERNET"
"207882","OFFICE SPACE ","RENTAL & UTILITIES"
"208319","door knob hangers","-"
"208320","consulting fee","-"
"208323","political signs","-"
"208324","political signs","-"
"208325","t shirts","-"
"208326","campaign brochures and consulting fee","-"
"208335","Expenditures of $50 or less","-"
"208369","Rent","Arts & Craft Show"
"208370","advertisement","Arts & Craft Show"
"208372","Rent","Hoe Down"
"208373","Supplies ","ice cream social"
"208374","reimbursement for a check she wrote for advertisment","ice cream social"
"208375","Ice cream","Ice cream Social"
"208379","rent","ice cream social"
"208381","Sponosor","Political Debate"
"204504","ADMINISTRATIVE & RECORD KEEPING","NA"
"197185","Campaign Consultant","Consulting"
"197186","Telephone & Internet Service","Not Given"
"209539","business cards","--"
"209544","Booth for Miami Rodeo","--"
"205344","Professional fees","Accounting & office management"
"209840","CAMPAIGN","ADVERTISEMENT"
"206386","PALM CARDS","MAIL-OUT"
"206388","RADIO BALANCE","ADVERTISING"
"206390","N/A","WEBSITE DESIGN & PAGE MONITOR"
"206393","NEWSPAPER SPACE","ADVERTISING"
"210729","Professional fees (leftover from 12/30/2005)","Accounting & office management"
"210730","Professional fees (leftover from 3/3/2006)","Accounting & office management"
"210732","PO box rental (leftover from 1/10/2006)","Receiving mail"
"206883","INSIGHT, LLC","T-SHIRTS & BUMPER STICKERS"
"206885","PERRY PUBLISHING","BROADCAST & ADVERTISEMENT"
"206887","OKC HERALD","ADVERTISEMENT"
"199437","July","Rent"
"224116","CINGULAR","CELL SERVICE"
"224117","STATE OF OK COMMERATIVE ","GIFT"
"222520","T-shirts & silk screening","Campaign advertising"
"222521","Mailing invites","Fundraising"
"222522","Mailing letters","Fundraising"
"222529","Telephone case to be reimbursed","Campaign calls"
"222534","Telephone & accessories to be reimbursed","Campaign calls"
"222539","Telephone service to be reimbursed","Campaign calls"
"222541","Auto expenses to be reimbursed","Campaign travel"
"222545","Magnetic signs to be reimbursed","Advertising"
"227399","Labor","Canvassers"
"227406","Fees","Administratve/Mgmnt "
"241821","phone bank","robocalls"
"236508","Fees","Legal services"
"238007","Office Expense","Office Expense"
"238406","ADVERTISING AND PROMOTIONS","SEVICES FOR CALLING VOTERS"
"238410","ADVERTISING AND PROMOTIONS","CONSULTING SERVICES"
"246561","Golf Tournament","Fundraiser"
"246564","Graphic Design","Graphic Design"
"246565","Telephone Bill","Office expense"
"246704","Paid Ad","Schedule of Speakings"
"246710","Ad","Schedule of speakings"
"246716","Ad","Schedule of speakings"
"246728","Air time","For candidates"
"239630","Consulting Services","Reporting"
"239718","Candidate Hotel Room 07/05/06","Travel"
"239719","Meals 4/1/06 to 7/10/06","Candidate Campaign Meals"
"239720","Mileage for Candidate 4/1/06 to 7/10/06","Travel"
"239721","Photocopies","Administrative Expenses"
"239722","2nd Quarter 2006 Liability","Federal Unemployment Tax Return 940-EZ"
"239723","Candidate Airline Ticket","Travel"
"239724","Office Expenses 4/1/06 to 6/30/06","Office Expenses"
"239725","Meals 1/1/06 to 3/31/06","Candidate Campaign Meals"
"239726","Meals 10/1/05 to 12/31/05","Candidate Campaign Meals"
"239727","Mileage for Candidate 10/1/05 to 12/31/05","Travel"
"239728","Mileage for Candidate 1/1/06 to 3/31/06","Travel"
"239729","Office Expenses 10/1/05 to 12/31/05","Office Expenses"
"239730","Office Expenses 1/1/06 to 3/31/06","Office Expenses"
"239731","Office Expenses 7/11/06 to 8/7/06","Office Expenses"
"239732","Mileage for Candidate 7/11/06 to 8/7/06","Travel"
"239733","Meals 7/11/06 to 8/7/06","Candidate Campaign Meals"
"239777","Credit","on credit card for sign material, fuel for sign distribution and campaign material"
"235558","Cable","Office internet"
"235486","Office Expense","Office Expense"
"235493","Office Expense","Copier Lease"
"235511","Campaign Expense","Web hosting & e-communcations"
"235542","Campaign Expense","Campaign Expense"
"235555","Utilities","Utilities"
"235556","Telephone","Office telephone"
"235560","Campaign Expense","Clipping Service"
"235577","Campaign Expense - Aggregate $50 or less","Campaign Expense"
"235728","Credit Card","Tolls"
"235729","Credit Card","Food"
"235730","Credit Card","Fuel"
"235731","Credit Card","Meal"
"235732","Credit Card","Computer Memory"
"235733","Credit Card","Copies"
"235734","Credit Card","Meeting"
"235736","Credit Card","Meeting"
"235737","Credit Card","Fuel"
"235738","Credit Card","Office Supplies"
"235739","Credit Card","Fees"
"235740","Credit Card","Computer Program"
"235742","Credit Card","Fuel"
"235743","Credit Card","Cable"
"235744","Credit Card","Hotel"
"235745","Credit Card","Hotel"
"235746","Credit Card","Food"
"235747","Credit Card","Fuel"
"235748","Credit Card","Postage"
"235749","Credit Card","Postage"
"235751","Credit Card","Meal"
"235752","Credit Card","Hotel"
"235754","Credit Card","Hotel"
"235755","Credit Card","Fuel"
"235756","Credit Card","Hotel"
"235757","Credit Card","Hotel"
"235758","Credit Card","Office Supplies"
"235759","Credit Card","Phone Cards"
"235760","Credit Card","Fuel"
"235761","Credit Card","Fuel"
"235762","Credit Card","Fuel"
"235763","Credit Card","Airfare"
"235764","Credit Card","Meeting"
"235765","Credit Card","Meeting"
"235766","Credit Card","Meeting"
"235767","Credit Card","Fees"
"235768","Credit Card","Computer Program"
"235769","Credit Card","Cable/Internet"
"235770","Credit Card","Fuel"
"235771","Credit Card","Postage"
"235772","Credit Card","Hotel"
"235773","Credit Card","Fuel"
"235774","Credit Card","Flowers"
"235775","Credit Card","Ink Cartridges"
"235776","Credit Card","Tolls"
"235777","Credit Card","Phone Cards"
"235778","Credit Card","Fuel"
"235779","Credit Card","Fuel"
"235780","Credit Card","Meal"
"235781","Credit Card","Fuel"
"235782","Credit Card","Postage"
"235783","Credit Card","Office Supplies"
"231142","Fees (remaining from June)","Legal services"
"244659","Rent","Office Rent"
"245520","Grphic Design Services. Inv. #0706-02","Graphic design services for campaign materials."
"245529","Newspaper ad.","Newspaper ad."
"237550","Fees","Legal services"
"237558","Professional fees","Campaign coordination"
"237560","Professional fees","Campaign coordination"
"237602","Professional fees (remaining from June)","Campaign coordination"
"237603","Professional fees","Campaign coordination"
"237605","Professional fees","Campaign coordination"
"237608","Telephone service to be reimbursed (estimate)","Campaign calls"
"237619","Photocopies (estimate)","Campaign coordination"
"245540","Kellough For District Judge White Tees Inv. #2991","Campaign tee sjirts."
"245556","Graphic Design Services.  Inv. #0706-03","Graphic design services for campaign materials."
"245569","2 1/4"" Round Buttons Inv. #7447","Campaign buttons."
"245576","3"" x 2"" Labels Inv #7446","Mailing labels for campaign mailing."
"245588","Note cards, envelopes & business cards Inv. #118546","Campaign materials."
"259915","Catering for Banquet","Fundraiser"
"260026","The Newcastle Pacer","Advertising"
"251995","door hangers","advertising"
"251880","Newspaper Ad","Advertising"
"251889","Labels and Envelopes","Advertising"
"251891","Diesel","Fuel"
"251893","Rebar","Advertising"
"251895","Diesel","Fuel"
"251899","Keep-It Clips","Advertising"
"251272","Telephone Calling","Advertising"
"256079","Newspaper Ad","Advertising"
"256080","Newspaper Ad","Advertising"
"256081","Diesel","Fuel"
"256082","Insert Fee","Advertising"
"256083","Diesel","Fuel"
"256084","Folding Inserts","Advertising"
"256085","Insert Fee","Advertising"
"256086","Diesel","Fuel"
"256087","Diesel","Fuel"
"256088","Signs","Advertising"
"256089","Helium for Balloons","Parade"
"256090","Newspaper Ad","Advertising"
"256091","Labels and Envelopes","Advertising"
"256092","Diesel","Fuel"
"256093","Rebar","Advertising"
"256094","Diesel","Fuel"
"256095","Keep-It Clips","Advertising"
"256283","Supplies (remaining from July)","Petition processing"
"256284","Telephone service to be reimbursed (remaining from July)","Campaign calls"
"256286","Telephone service to be reimbursed","Campaign calls"
"256287","Professional fees","Campaign coordination"
"256290","Professional fees (remaining from July)","Campaign coordination"
"251623","Newspaper Ad","Advertising"
"251633","Newspaper Ad","Advertising"
"251639","Diesel","Fuel"
"251640","Insert Fee","Advertising"
"251670","Insert Fee","Advertising"
"251665","Folding Inserts","Advertising"
"251671","Diesel","Fuel"
"251673","Diesel","Fuel"
"251675","Diesel","Fuel"
"251678","Signs","Advertising"
"251729","Helium for Balloons","Parade"
"261692","Professional fees","Campaign coordination"
"252241","campaign literature","advertising"
"252485","Advertising","Marketing"
"252486","Phone Calls","Marketing"
"253276","newspaper space","for advertising"
"253279","website design","page monitor"
"248829","Telephone fee to be reimbursed","Campaign calls"
"248831","Office supplies to be reimbursed","Stock campaign headquarters"
"248837","Travel expenses to be reimbursed","Campaign apperances"
"253525","Media Consulting","Consulting"
"253526","Campaign Consultant","Consulting"
"248966","Media Consulting","Consulting"
"248973","Campaign Consultant","Consulting"
"253633","watch party","food drinks"
"254406","Phone calls","Advertising"
"254407","postage","advertising"
"254610","None given","Phone/Internet/Web"
"254612","None given","Office space rental/Utilities"
"254613","None given","Automobile gas"
"254615","None given","Graphics & design"
"254617","None given","T-shirts/banner"
"273012","Professional fees (leftover from 12/30/05)","Accounting & office management"
"273016","Professional fees (leftover from 3/3/2006)","Accounting & office management"
"273019","Professional fees (leftover from 6/1/06)","Accounting & office management"
"273069","PO box rental (leftover from 1/10/2006)","Campaign mailing"
"271779","Professional fees (remaining from Aug)","Campaign coordination"
"271780","Supplies (remaining from Aug)","Petition processing"
"271781","Telephone service to be reimbursed (remaining from Aug)","Campaign calls"
"271782","Professional fees (remaining from Aug)","Legal services"
"271783","Telephone service to be reimbursed","Campaign phone"
"275591","Printing to be reimbursed (estimate)","not given"
"275592","Telephone expenses to be reimbursed","(estimate)"
"275593","Professional fees","Legal services"
"275594","Professional fees","Legal services"
"275595","Professional fees","Legal services"
"275596","Professional fees","Legal services"
"275606","Phone service fees to be reimbursed","Administrative calls"
"275607","Office supplies to be reimbursed","Campaign coordination"
"275608","Professional fees","Accounting services"
"275609","Supplies to be reimbursed","Campaign coordination"
"275610","Office supplies to be reimbursed","Campaign coordination"
"275611","Postage to be reimbursed","Mailing"
"275628","Professional fees","Legal services"
"275629","Professional fees","Campaign coordination"
"275630","Professional fees","Campaign coordination"
"275633","Fees (remaining from June)","Legal services"
"275634","Professional fees (remaining from June)","Campaign coordination"
"275635","Professional fees","Campaign coordination"
"275636","Professional fees","Campaign coordination"
"275637","Telephone service to be reimbursed (estimate)","Campaign calls"
"275638","Photocopies (estimate)","Campaign coordination"
"275641","Telephone service to be reimbursed (remaining from July)","Campaign calls"
"275642","Supplies (remaining from July)","Petition processing"
"275643","Telephone service to be reimbursed","Campaign calls"
"275644","Professional fees","Campaign coordination"
"275645","Professional fees (remaining from July)","Campaign coordination"
"275646","Professional fees","Campaign coordination"
"275647","Professional fees (remaining from July)","Legal services"
"275648","Professional fees (leftover from 3/31/05)","Legal services"
"275649","Professional fees","Legal services"
"275650","Professional fees (leftover from 4/30/05)","Legal services"
"275651","Professional fees (leftover from 5/31/06)","Legal services"
"268496","Supplies (remaining from July)","Petition processing"
"268497","Telephone service to be reimbursed (remaining from July)","Campaign calls"
"268498","Telephone service to be reimbursed","Campaign calls"
"268499","Professional fees","Campaign coordination"
"268500","Professional fees (remaining from July)","Campaign coordination"
"268501","Professional fees","Campaign coordination"
"268502","Fees (remaining from June)","Legal services"
"285001","Postage","Promotion"
"293360","Wife Envelope, Shipping","Advertising"
"293363","Wife Letterhead","Advertising"
"293366","Letterhead, #10 Envelope, Invitation","Advertising"
"293627","Newspaper Ad","Advertising"
"298024","Campaign Expense","Campaign Expense"
"298054","Campaign Expense","Campaign Expense"
"298084","Campaign Expense","Campaign Expense"
"294762","ADVERTISING AND PROMOTIONS","CONSULTING SERVICES"
"290927","Fundraising expenses","Campaign"
"296286","Television","Campaign"
"296295","Television","Campaign"
"300952","4 color flyer","Advertising"
"300955","Flyer","Advertising"
"300957","Newspaper Ad","Advertising"
"300960","Newspaper Ad","Advertising"
"300962","Newspaper Ad","Advertising"
"300968","Fuel","Travel in district"
"300970","Newspaper Ad","Advertising"
"300989","Fuel","Travel in district"
"300994","Newspaper Ad","Advertising"
"300999","Emory Boards","Advertising"
"301004","Newspaper Ad","Advertising"
"301009","Newspaper Ad","Advertising"
"301525","For postage.","For campaign mailings."
"301528","For copy services.","To print campaign materials."
"301533","For copy services.","To print invitations."
"301541","For political signs.","For printing of campaign yard signs."
"303149","Pens","Campaign Advertising"
"303203","Fuel","Travel in district"
"303897","Cell Phone Service","Communication"
"328713","Candidate Hotel Room 07/05/06","Travel"
"340091","Printing","Advertising"
"328500","Photocopies and supplies","Administrative Expenses"
"328807","Candidate Airline Ticket","Travel"
"340572","Newspaper Ad","Ind. Exp. in Support of John Sparks"
"336998","PRINTER SUPPLIES","PRINTER INK CARTRIDGE BLACK"
"337003","TELEPHONE","TELEPHONE BILL"
"340954","Materials for Signs","Signs"
"341011","materials for signs","Advertising"
"341019","Advertising","Campaign Advertising"
"341023","Advertising","Campaign Advertising"
"341029","Advertising","Newspaper Advertising"
"329940","2nd & 3rd Quarter 2006 Liability","Federal Unemployment Tax Return 940-EZ"
"330321","Sponsorship","Elk City Arts"
"327056","Meals 10/1/05 to 10/23/06","Candidate Campaign Meals"
"327462","Mileage for Candidate 10/1/05 to 10/23/06","Travel"
"327939","Office Expenses 10/1/05 to 10/23/06","Office Expenses"
"343550","ad","for campaign"
"343563","posts","for signs"
"343570","T-Shirts","for campaign"
"343583","process da voter list","walking list"
"343592","disc","for ads"
"343622","food for free hamburger fry","adv"
"343644","mailers","for campaign"
"343655","paint","for campaign"
"343690","ad for newspaper & food for free hamburger fry","campaign"
"343705","adv ","for campaign"
"343713","adv","for campaign"
"343721","push cards","for campaign"
"343726","mailers","for campaign"
"343736","picture of son & daughter- in -law","for push cards"
"348382","Meat","Campaign Event"
"352523","Recorded Call Delivery","Advertising"
"348765","PRINTER SUPPLIES","PRINTER INK CARTRIDGE BLACK"
"348767","TELEPHONE","TELEPHONE BILL"
"352537","Post Primary Survey","Survey"
"352553","Recorded Call Delivery","Advertising"
"341166","campaign literature","advertising"
"341909","paint","paint signs"
"341919","campaign photo","candidate release"
"341935","T-Shirts","for campaign"
"341971","wire & saw horses","for signs"
"341991","yard signs","for campaign"
"349813","Political ads","Campaign"
"353793","consulting","campaign consulting & services"
"350219","advertizing rental","advertizing rental"
"350513","mailers","campaign"
"347203","Imprinted Clips","Campaign Advertising"
"347213","Imprinted Fans","Campaigning"
"343296","pictures","pictures for campaign"
"343301","T-Shirts","for campaign"
"343498","ad for rodeo","advertisment"
"343519","ads","campaign"
"343601","Helium","for balloons"
"374391","pictures","pictures for campaign"
"374392","T-Shirts","for campaign"
"374394","ad for rodeo","advertisment"
"374396","ads","campaign"
"374397","Helium","for balloons"
"374398","ad","for campaign"
"374399","posts","for signs"
"374400","T-Shirts","for campaign"
"374401","process da voter list","walking list"
"374402","disc","for ads"
"374403","food for free hamburger fry","adv"
"374404","mailers","for campaign"
"374405","paint","for campaign"
"374406","ad for newspaper & food for free hamburger fry","campaign"
"374407","adv ","for campaign"
"374408","adv","for campaign"
"374409","push cards","for campaign"
"374410","mailers","for campaign"
"374411","picture of son & daughter- in -law","for push cards"
"365471","OFFICE SPACE RENTAL & UTILITIES","OFFICE SPACE RENTAL & UTILITIES"
"365472","ADVERTISEMENT","ADVERTISEMENT"
"365473","PHOTOGRAPHY","PHOTOGRAPHY"
"365474","PHONE/INTERNET/WEB SERVICE","PHONE/INTERNET/WEB SERVICE"
"365475","GRAPHICS & DESIGN","GRAPHICS & DESIGN"
"365476","AUTOMOBILE EXPENSES","AUTOMOBIEL EXPENSES"
"365477","CPA","CPA"
"370539","Professional fees (remaining from Sept.)","Campaign coordination"
"370542","Telephone service to be reimbursed (remaining from Sept.)","Campaign calls"
"370543","Supplies to be reimbursed (remaining from Sept.)","Petition processing"
"370544","Bank fees to be reimbursed (remaining from Sept.)","Campaign coordination"
"370545","Professional fees (remaining from Sept.)","Legal services"
"370935","Telephone service to be reimbursed","Campaign calls"
"361143","Professional fees (remaining from Aug)","Campaign coordination"
"361144","Supplies (remaining from Aug)","Petition processing"
"361145","Telephone service to be reimbursed (remaining from Aug)","Campaign calls"
"361146","Professional fees (remaining from Aug)","Legal services"
"361147","Telephone service to be reimbursed","Campaign phone"
"361148","Polling","Public information"
"371738","Professional fees (leftover from 4/30/05)","Legal services"
"371740","Postage, printing & supplies","Campaign coordination"
"371746","Professional fees","Legal services"
"371747","Professional fees","Campaign coordination"
"371748","Professional fees","Campaign coordination"
"371749","Professional fees (leftover from 5/31/06)","Legal services"
"371752","Fees (remaining from June)","Legal services"
"371753","Professional fees (remaining from June)","Campaign coordination"
"371754","Professional fees","Campaign coordination"
"371755","Professional fees","Campaign coordination"
"371756","Telephone service to be reimbursed","Campaign calls"
"371780","Expenses to be reimbursed (remaining from May)","Campaign coordination"
"371782","Telephone service to be reimbursed","Campaign calls"
"371786","Expenses to be reimbursed (remaining from June)","Campaign coordination"
"371787","Telephone service to be reimbursed (remaining from June)","Campaign calls"
